	Id	Genere	FranjaEdat	NumVoluntariats
10414	10414	1	7	3
10415	10415	0	8	4
10416	10416	0	10	3
10417	10417	1	8	1
10418	10418	2	8	2
10419	10419	0	9	4
10420	10420	1	10	4
10421	10421	0	7	4
10422	10422	2	7	1
10423	10423	1	10	1
10424	10424	0	8	2
10425	10425	0	10	4
10426	10426	2	8	1
10427	10427	1	9	1
10428	10428	2	9	2
10429	10429	2	8	3
10430	10430	0	10	3
10431	10431	0	9	1
10432	10432	1	9	3
10433	10433	0	9	5
10434	10434	1	8	3
10435	10435	2	8	2
10436	10436	2	8	4
10437	10437	0	7	3
10438	10438	2	7	4
10439	10439	2	8	3
10440	10440	2	7	2
10441	10441	1	9	3
10442	10442	0	7	2
10443	10443	2	10	2
10444	10444	2	10	3
10445	10445	2	8	1
10446	10446	2	7	1
10447	10447	1	10	1
10448	10448	1	10	2
10449	10449	2	8	5
10450	10450	1	9	4
10451	10451	2	7	3
10452	10452	0	10	1
10453	10453	1	10	1
10454	10454	1	7	1
10455	10455	0	10	2
10456	10456	0	10	4
10457	10457	2	9	5
10458	10458	0	8	5
10459	10459	2	9	2
10460	10460	1	8	4
10461	10461	0	7	1
10462	10462	2	8	3
10463	10463	0	10	3
10464	10464	0	8	3
10465	10465	1	10	4
10466	10466	0	8	2
10467	10467	1	9	3
10468	10468	1	8	1
10469	10469	0	10	2
10470	10470	2	7	5
10471	10471	1	7	3
10472	10472	1	10	3
10473	10473	0	7	3
10474	10474	0	10	4
10475	10475	1	7	4
10476	10476	1	10	3
10477	10477	1	10	5
10478	10478	2	10	1
10479	10479	0	7	4
10480	10480	0	9	2
10481	10481	2	8	1
10482	10482	0	10	1
10483	10483	0	10	4
10484	10484	2	8	5
10485	10485	1	8	2
10486	10486	2	9	3
10487	10487	0	9	2
10488	10488	0	10	4
10489	10489	0	9	3
10490	10490	0	7	2
10491	10491	2	9	1
10492	10492	2	8	1
10493	10493	2	10	5
10494	10494	1	7	4
10495	10495	0	9	4
10496	10496	1	10	3
10497	10497	2	8	4
10498	10498	1	8	3
10499	10499	0	9	4
10500	10500	0	8	5
10501	10501	0	7	2
10502	10502	0	7	2
10503	10503	2	8	3
10504	10504	2	10	5
10505	10505	0	9	1
10506	10506	1	9	0
10507	10507	1	6	2
10508	10508	1	6	2
10509	10509	1	7	3
10510	10510	2	6	2
10511	10511	0	10	0
10512	10512	0	6	1
10513	10513	2	9	3
10514	10514	1	9	2
10515	10515	1	6	1
10516	10516	0	6	2
10517	10517	1	7	3
10518	10518	1	6	2
10519	10519	2	9	3
10520	10520	1	6	1
10521	10521	2	7	0
10522	10522	1	9	0
10523	10523	1	8	3
10524	10524	1	7	1
10525	10525	2	9	1
10526	10526	2	7	0
10527	10527	0	10	0
10528	10528	2	7	2
10529	10529	2	8	0
10530	10530	2	10	3
10531	10531	0	7	0
10532	10532	0	7	0
10533	10533	0	6	2
10534	10534	2	7	2
10535	10535	2	9	0
10536	10536	2	6	2
10537	10537	2	10	0
10538	10538	1	8	0
10539	10539	2	10	2
10540	10540	1	9	2
10541	10541	2	6	1
10542	10542	1	7	1
10543	10543	2	6	0
10544	10544	0	8	1
10545	10545	1	8	3
10546	10546	1	7	3
10547	10547	1	8	1
10548	10548	0	10	3
10549	10549	0	7	2
10550	10550	1	9	3
10551	10551	0	7	3
10552	10552	0	8	1
10553	10553	2	7	0
10554	10554	0	7	3
10555	10555	2	9	3
10556	10556	2	7	3
10557	10557	0	6	2
10558	10558	2	8	3
10559	10559	2	10	2
10560	10560	0	7	2
10561	10561	0	10	2
10562	10562	2	9	1
10563	10563	2	9	1
10564	10564	2	6	3
10565	10565	1	7	1
10566	10566	1	8	1
10567	10567	1	8	1
10568	10568	2	10	0
10569	10569	1	6	1
10570	10570	0	7	1
10571	10571	1	8	0
10572	10572	0	9	0
10573	10573	2	7	2
10574	10574	0	6	2
10575	10575	1	9	0
10576	10576	0	10	2
10577	10577	2	10	0
10578	10578	2	6	0
10579	10579	1	6	2
10580	10580	0	10	1
10581	10581	0	9	0
10582	10582	2	7	1
10583	10583	2	8	0
10584	10584	2	8	2
10585	10585	2	6	3
10586	10586	1	9	2
10587	10587	2	8	1
10588	10588	0	7	2
10589	10589	0	9	3
10590	10590	2	9	1
10591	10591	0	10	1
10592	10592	2	8	3
10593	10593	1	6	2
10594	10594	1	8	0
10595	10595	1	6	1
10596	10596	0	7	1
10597	10597	2	7	0
10598	10598	1	6	1
10599	10599	1	6	2
10600	10600	0	6	2
10601	10601	1	7	2
10602	10602	2	6	0
10603	10603	0	6	0
10604	10604	2	9	2
10605	10605	2	8	0
10606	10606	0	6	1
10607	10607	1	8	1
10608	10608	0	9	0
10609	10609	2	10	1
10610	10610	0	9	3
10611	10611	0	8	3
10612	10612	1	10	1
10613	10613	2	9	3
10614	10614	0	6	2
10615	10615	2	7	3
10616	10616	1	6	3
10617	10617	2	8	1
10618	10618	0	6	2
10619	10619	2	10	1
10620	10620	0	10	1
10621	10621	2	6	0
10622	10622	0	7	0
10623	10623	1	6	1
10624	10624	0	9	1
10625	10625	0	7	3
10626	10626	1	7	3
10627	10627	2	6	1
10628	10628	1	10	1
10629	10629	2	6	3
10630	10630	1	7	0
10631	10631	2	8	1
10632	10632	2	9	0
10633	10633	2	10	0
10634	10634	0	6	3
10635	10635	1	10	2
10636	10636	2	6	0
10637	10637	2	10	0
10638	10638	0	7	3
10639	10639	2	9	2
10640	10640	2	7	0
10641	10641	0	9	1
10642	10642	1	6	0
10643	10643	1	7	3
10644	10644	2	6	0
10645	10645	0	7	3
10646	10646	1	7	2
10647	10647	1	10	3
10648	10648	1	9	2
10649	10649	1	8	1
10650	10650	0	10	0
10651	10651	2	10	0
10652	10652	2	9	0
10653	10653	1	8	2
10654	10654	0	6	3
10655	10655	1	9	1
10656	10656	1	10	0
10657	10657	1	6	1
10658	10658	0	8	0
10659	10659	0	9	1
10660	10660	0	10	2
10661	10661	2	9	0
10662	10662	1	10	1
10663	10663	1	8	0
10664	10664	2	8	2
10665	10665	1	7	0
10666	10666	0	9	3
10667	10667	0	7	0
10668	10668	2	6	1
10669	10669	0	7	2
10670	10670	1	6	3
10671	10671	2	8	0
10672	10672	1	8	1
10673	10673	0	9	0
10674	10674	0	10	2
10675	10675	2	7	2
10676	10676	2	10	0
10677	10677	2	10	3
10678	10678	0	9	0
10679	10679	2	10	1
10680	10680	1	6	2
10681	10681	0	10	0
10682	10682	2	7	1
10683	10683	0	7	1
10684	10684	2	7	1
10685	10685	2	8	1
10686	10686	1	7	1
10687	10687	2	10	2
10688	10688	2	10	1
10689	10689	1	8	1
10690	10690	1	7	0
10691	10691	1	7	1
10692	10692	1	10	2
10693	10693	0	6	0
10694	10694	1	6	1
10695	10695	1	7	3
10696	10696	0	7	1
10697	10697	1	6	0
10698	10698	1	7	3
10699	10699	2	7	2
10700	10700	0	7	1
10701	10701	0	10	0
10702	10702	1	9	2
10703	10703	0	9	3
10704	10704	2	9	3
10705	10705	0	6	0
10706	10706	1	6	1
10707	10707	2	10	3
10708	10708	0	6	1
10709	10709	0	7	1
10710	10710	2	7	0
10711	10711	1	10	0
10712	10712	0	7	3
10713	10713	2	8	3
10714	10714	2	7	2
10715	10715	0	6	0
10716	10716	1	7	0
10717	10717	1	9	0
10718	10718	0	10	2
10719	10719	2	6	3
10720	10720	2	10	3
10721	10721	0	8	1
10722	10722	0	9	0
10723	10723	0	6	3
10724	10724	1	7	2
10725	10725	0	6	3
10726	10726	1	10	3
10727	10727	1	9	0
10728	10728	2	9	3
10729	10729	1	8	3
10730	10730	1	7	3
10731	10731	1	8	1
10732	10732	1	8	2
10733	10733	0	10	1
10734	10734	0	6	1
10735	10735	1	10	0
10736	10736	0	6	0
10737	10737	2	6	0
10738	10738	2	9	1
10739	10739	0	10	2
10740	10740	1	7	3
10741	10741	0	9	2
10742	10742	0	6	1
10743	10743	2	8	3
10744	10744	1	6	1
10745	10745	0	7	0
10746	10746	2	10	2
10747	10747	1	6	0
10748	10748	1	10	2
10749	10749	1	9	1
10750	10750	1	8	3
10751	10751	0	8	3
10752	10752	1	10	1
10753	10753	1	9	0
10754	10754	2	8	0
10755	10755	2	9	2
10756	10756	0	9	3
10757	10757	1	6	1
10758	10758	0	7	2
10759	10759	0	9	1
10760	10760	1	9	2
10761	10761	2	9	2
10762	10762	1	6	0
10763	10763	0	6	3
10764	10764	1	9	0
10765	10765	0	8	1
10766	10766	1	6	3
10767	10767	2	9	2
10768	10768	0	6	1
10769	10769	2	7	0
10770	10770	1	7	0
10771	10771	2	9	2
10772	10772	1	6	3
10773	10773	1	6	3
10774	10774	1	7	0
10775	10775	0	7	2
10776	10776	2	7	1
10777	10777	2	9	3
10778	10778	1	6	3
10779	10779	0	9	1
10780	10780	0	6	0
10781	10781	0	10	1
10782	10782	1	6	0
10783	10783	2	8	1
10784	10784	0	6	1
10785	10785	0	10	3
10786	10786	2	6	1
10787	10787	2	8	1
10788	10788	2	6	2
10789	10789	0	10	2
10790	10790	0	9	2
10791	10791	0	7	2
10792	10792	0	6	1
10793	10793	0	10	2
10794	10794	1	8	1
10795	10795	2	7	2
10796	10796	2	7	1
10797	10797	1	7	0
10798	10798	0	9	0
10799	10799	2	7	1
10800	10800	1	7	1
10801	10801	2	6	1
10802	10802	1	9	3
10803	10803	2	6	2
10804	10804	0	6	2
10805	10805	2	9	3
10806	10806	2	7	3
10807	10807	1	8	3
10808	10808	0	8	2
10809	10809	1	9	0
10810	10810	2	6	0
10811	10811	2	8	0
10812	10812	2	9	2
10813	10813	1	8	0
10814	10814	2	10	0
10815	10815	1	6	1
10816	10816	2	9	0
10817	10817	2	6	0
10818	10818	2	8	0
10819	10819	1	7	3
10820	10820	0	6	3
10821	10821	0	7	1
10822	10822	0	10	1
10823	10823	2	6	0
10824	10824	2	6	0
10825	10825	0	10	1
10826	10826	2	9	1
10827	10827	1	8	3
10828	10828	1	8	0
10829	10829	1	10	3
10830	10830	0	8	1
10831	10831	0	9	0
10832	10832	0	10	2
10833	10833	0	7	3
10834	10834	0	6	0
10835	10835	1	8	3
10836	10836	0	6	3
10837	10837	2	6	3
10838	10838	2	8	1
10839	10839	1	6	1
10840	10840	2	7	2
10841	10841	2	8	2
10842	10842	1	7	2
10843	10843	2	9	2
10844	10844	2	6	1
10845	10845	2	9	0
10846	10846	2	6	1
10847	10847	2	6	1
10848	10848	2	7	1
10849	10849	1	8	2
10850	10850	0	10	1
10851	10851	0	9	2
10852	10852	2	8	2
10853	10853	1	8	2
10854	10854	0	9	1
10855	10855	0	8	2
10856	10856	0	9	1
10857	10857	0	10	2
10858	10858	1	10	3
10859	10859	2	10	1
10860	10860	2	7	0
10861	10861	1	9	0
10862	10862	0	9	2
10863	10863	0	6	0
10864	10864	1	10	1
10865	10865	2	8	0
10866	10866	2	10	2
10867	10867	2	8	1
10868	10868	0	7	1
10869	10869	1	6	3
10870	10870	1	6	2
10871	10871	0	10	1
10872	10872	2	9	1
10873	10873	0	8	2
10874	10874	0	9	3
10875	10875	0	7	0
10876	10876	2	9	2
10877	10877	0	7	1
10878	10878	0	10	3
10879	10879	1	6	0
10880	10880	2	9	2
10881	10881	0	10	2
10882	10882	0	10	1
10883	10883	0	6	3
10884	10884	2	10	2
10885	10885	1	10	2
10886	10886	1	10	0
10887	10887	0	7	3
10888	10888	0	8	1
10889	10889	0	6	2
10890	10890	1	7	3
10891	10891	2	8	1
10892	10892	2	10	2
10893	10893	0	9	1
10894	10894	0	6	3
10895	10895	2	10	0
10896	10896	2	10	1
10897	10897	0	8	2
10898	10898	0	9	1
10899	10899	2	9	0
10900	10900	2	6	1
10901	10901	2	8	1
10902	10902	0	7	2
10903	10903	0	10	3
10904	10904	0	8	1
10905	10905	2	6	2
10906	10906	2	6	2
10907	10907	0	10	1
10908	10908	2	10	2
10909	10909	0	6	1
10910	10910	2	9	3
10911	10911	0	7	2
10912	10912	1	10	0
10913	10913	2	9	0
10914	10914	0	8	2
10915	10915	0	8	2
10916	10916	1	8	3
10917	10917	0	6	2
10918	10918	1	9	2
10919	10919	0	7	2
10920	10920	2	6	0
10921	10921	2	9	0
10922	10922	2	7	2
10923	10923	2	9	2
10924	10924	1	6	2
10925	10925	1	9	0
10926	10926	2	8	2
10927	10927	1	8	1
10928	10928	1	8	0
10929	10929	0	10	2
10930	10930	2	10	1
10931	10931	2	6	2
10932	10932	0	9	1
10933	10933	1	7	2
10934	10934	2	7	1
10935	10935	0	8	3
10936	10936	0	8	0
10937	10937	0	9	3
10938	10938	2	10	2
10939	10939	0	7	2
10940	10940	2	6	3
10941	10941	0	8	0
10942	10942	0	7	1
10943	10943	2	8	2
10944	10944	0	7	1
10945	10945	0	6	0
10946	10946	0	10	3
10947	10947	0	9	2
10948	10948	1	9	0
10949	10949	1	9	0
10950	10950	2	8	0
10951	10951	0	9	0
10952	10952	0	10	0
10953	10953	0	7	3
10954	10954	0	7	0
10955	10955	1	6	3
10956	10956	2	10	2
10957	10957	2	6	0
10958	10958	1	7	1
10959	10959	0	10	3
10960	10960	0	7	2
10961	10961	2	7	3
10962	10962	2	7	1
10963	10963	0	9	1
10964	10964	2	9	3
10965	10965	0	10	2
10966	10966	2	6	1
10967	10967	0	7	1
10968	10968	1	6	3
10969	10969	2	6	3
10970	10970	0	10	1
10971	10971	2	8	3
10972	10972	1	7	2
10973	10973	1	10	0
10974	10974	0	6	3
10975	10975	0	6	2
10976	10976	2	9	2
10977	10977	2	7	3
10978	10978	0	6	0
10979	10979	1	6	3
10980	10980	1	7	0
10981	10981	0	8	2
10982	10982	0	6	1
10983	10983	0	6	0
10984	10984	2	6	2
10985	10985	1	10	0
10986	10986	0	8	1
10987	10987	0	7	1
10988	10988	0	10	3
10989	10989	1	7	2
10990	10990	1	10	3
10991	10991	2	9	2
10992	10992	0	8	0
10993	10993	0	10	0
10994	10994	0	6	1
10995	10995	0	7	2
10996	10996	1	8	3
10997	10997	2	10	2
10998	10998	1	6	3
10999	10999	0	9	3
11000	11000	1	7	2
11001	11001	1	9	3
11002	11002	2	9	3
11003	11003	0	10	2
11004	11004	1	8	3
11005	11005	0	10	1
11006	11006	1	6	1
11007	11007	1	10	0
11008	11008	0	6	1
11009	11009	2	10	3
11010	11010	1	6	1
11011	11011	0	6	2
11012	11012	0	9	0
11013	11013	0	9	3
11014	11014	2	6	2
11015	11015	1	9	2
11016	11016	2	6	2
11017	11017	0	7	3
11018	11018	1	6	0
11019	11019	1	7	0
11020	11020	0	10	0
11021	11021	0	9	1
11022	11022	2	9	3
11023	11023	2	9	3
11024	11024	2	8	0
11025	11025	0	7	1
11026	11026	0	9	2
11027	11027	1	8	2
11028	11028	0	8	0
11029	11029	2	10	1
11030	11030	2	6	0
11031	11031	1	10	0
11032	11032	1	6	0
11033	11033	0	9	0
11034	11034	2	10	2
11035	11035	2	7	2
11036	11036	2	9	3
11037	11037	2	7	0
11038	11038	1	10	0
11039	11039	1	10	1
11040	11040	1	10	2
11041	11041	2	9	2
11042	11042	0	7	0
11043	11043	0	6	3
11044	11044	1	9	3
11045	11045	2	10	1
11046	11046	0	6	0
11047	11047	0	10	3
11048	11048	0	7	3
11049	11049	2	10	1
11050	11050	0	9	3
11051	11051	1	6	3
11052	11052	2	8	1
11053	11053	0	10	2
11054	11054	2	8	1
11055	11055	0	6	2
11056	11056	1	10	3
11057	11057	1	6	2
11058	11058	2	9	2
11059	11059	1	7	2
11060	11060	0	10	2
11061	11061	2	7	3
11062	11062	0	9	2
11063	11063	0	7	3
11064	11064	1	9	0
11065	11065	1	6	3
11066	11066	2	10	0
11067	11067	1	7	1
11068	11068	2	8	3
11069	11069	0	6	2
11070	11070	0	7	2
11071	11071	2	6	0
11072	11072	0	6	3
11073	11073	2	10	2
11074	11074	1	8	0
11075	11075	2	10	0
11076	11076	0	7	1
11077	11077	0	9	3
11078	11078	0	7	3
11079	11079	2	6	2
11080	11080	2	8	0
11081	11081	2	8	1
11082	11082	0	7	3
11083	11083	0	9	2
11084	11084	0	10	0
11085	11085	0	9	0
11086	11086	2	6	1
11087	11087	1	8	1
11088	11088	1	10	1
11089	11089	2	9	3
11090	11090	2	7	3
11091	11091	1	8	2
11092	11092	0	10	3
11093	11093	2	10	3
11094	11094	0	10	0
11095	11095	1	9	0
11096	11096	2	10	3
11097	11097	2	7	3
11098	11098	0	10	2
11099	11099	2	8	2
11100	11100	1	10	3
11101	11101	1	9	0
11102	11102	2	6	1
11103	11103	0	6	2
11104	11104	1	10	1
11105	11105	2	9	1
11106	11106	0	7	1
11107	11107	0	6	1
11108	11108	2	8	1
11109	11109	2	8	3
11110	11110	0	8	1
11111	11111	0	7	2
11112	11112	2	8	1
11113	11113	1	6	1
11114	11114	1	9	0
11115	11115	2	6	1
11116	11116	2	6	0
11117	11117	0	10	2
11118	11118	2	10	1
11119	11119	0	10	1
11120	11120	2	6	0
11121	11121	2	6	1
11122	11122	0	6	2
11123	11123	1	10	1
11124	11124	2	8	2
11125	11125	2	7	0
11126	11126	2	9	3
11127	11127	1	7	0
11128	11128	1	10	2
11129	11129	0	7	3
11130	11130	0	6	0
11131	11131	0	7	1
11132	11132	0	10	1
11133	11133	2	7	2
11134	11134	1	6	0
11135	11135	0	6	2
11136	11136	0	10	1
11137	11137	2	9	3
11138	11138	2	7	1
11139	11139	1	7	0
11140	11140	0	7	3
11141	11141	0	9	3
11142	11142	0	7	3
11143	11143	1	7	0
11144	11144	2	10	3
11145	11145	2	9	2
11146	11146	1	9	0
11147	11147	1	10	2
11148	11148	0	6	0
11149	11149	2	7	1
11150	11150	2	10	1
11151	11151	1	9	3
11152	11152	1	7	0
11153	11153	1	7	0
11154	11154	1	9	1
11155	11155	1	7	2
11156	11156	1	7	0
11157	11157	2	10	2
11158	11158	2	9	2
11159	11159	1	9	1
11160	11160	2	7	3
11161	11161	1	6	0
11162	11162	0	9	0
11163	11163	0	7	3
11164	11164	0	7	1
11165	11165	0	10	3
11166	11166	2	9	1
11167	11167	0	6	3
11168	11168	0	9	3
11169	11169	1	8	0
11170	11170	0	6	2
11171	11171	1	7	2
11172	11172	2	10	2
11173	11173	1	10	1
11174	11174	1	6	1
11175	11175	1	7	1
11176	11176	0	9	1
11177	11177	1	7	2
11178	11178	1	8	0
11179	11179	1	7	0
11180	11180	0	7	2
11181	11181	2	10	3
11182	11182	2	9	2
11183	11183	1	6	0
11184	11184	0	6	2
11185	11185	1	6	0
11186	11186	2	10	3
11187	11187	1	9	3
11188	11188	2	6	0
11189	11189	1	9	2
11190	11190	2	10	0
11191	11191	2	10	2
11192	11192	2	6	1
11193	11193	1	6	1
11194	11194	1	10	2
11195	11195	2	7	3
11196	11196	2	10	0
11197	11197	2	7	2
11198	11198	0	7	3
11199	11199	0	6	1
11200	11200	0	6	3
11201	11201	0	6	2
11202	11202	1	10	1
11203	11203	0	9	0
11204	11204	0	10	1
11205	11205	1	9	1
11206	11206	0	8	3
11207	11207	0	9	2
11208	11208	0	6	0
11209	11209	1	10	2
11210	11210	2	6	0
11211	11211	2	6	2
11212	11212	0	9	3
11213	11213	0	9	0
11214	11214	2	6	0
11215	11215	2	7	2
11216	11216	2	8	1
11217	11217	0	6	0
11218	11218	0	10	3
11219	11219	0	7	2
11220	11220	1	10	2
11221	11221	0	9	3
11222	11222	2	10	1
11223	11223	0	8	3
11224	11224	1	8	2
11225	11225	1	9	2
11226	11226	2	9	3
11227	11227	2	10	1
11228	11228	0	6	2
11229	11229	0	9	0
11230	11230	2	7	3
11231	11231	2	10	3
11232	11232	2	9	0
11233	11233	1	9	2
11234	11234	0	9	1
11235	11235	1	7	3
11236	11236	2	10	1
11237	11237	0	8	1
11238	11238	2	9	0
11239	11239	1	9	2
11240	11240	2	8	0
11241	11241	1	8	1
11242	11242	0	7	1
11243	11243	2	7	1
11244	11244	1	10	2
11245	11245	0	9	0
11246	11246	2	8	1
11247	11247	0	10	2
11248	11248	2	10	3
11249	11249	2	7	2
11250	11250	2	7	1
11251	11251	0	6	0
11252	11252	1	6	2
11253	11253	2	8	2
11254	11254	2	6	0
11255	11255	2	10	1
11256	11256	0	8	3
11257	11257	1	9	2
11258	11258	2	9	0
11259	11259	1	9	2
11260	11260	2	8	3
11261	11261	1	7	3
11262	11262	0	7	0
11263	11263	0	7	0
11264	11264	1	8	3
11265	11265	2	7	1
11266	11266	2	9	3
11267	11267	0	8	0
11268	11268	2	6	3
11269	11269	2	7	1
11270	11270	0	7	2
11271	11271	1	8	2
11272	11272	2	8	3
11273	11273	2	8	2
11274	11274	1	9	3
11275	11275	2	8	3
11276	11276	2	9	3
11277	11277	2	8	1
11278	11278	1	6	1
11279	11279	1	10	1
11280	11280	2	6	1
11281	11281	0	9	1
11282	11282	0	6	2
11283	11283	2	7	1
11284	11284	0	6	1
11285	11285	1	8	3
11286	11286	0	6	2
11287	11287	1	10	2
11288	11288	2	7	1
11289	11289	1	9	0
11290	11290	2	8	2
11291	11291	1	6	3
11292	11292	0	7	0
11293	11293	2	10	0
11294	11294	1	7	1
11295	11295	2	9	2
11296	11296	0	6	3
11297	11297	0	9	0
11298	11298	2	10	1
11299	11299	2	9	0
11300	11300	0	6	2
11301	11301	0	10	2
11302	11302	0	9	2
11303	11303	1	9	0
11304	11304	0	10	1
11305	11305	0	7	2
11306	11306	0	7	3
11307	11307	1	7	0
11308	11308	0	6	0
11309	11309	0	9	0
11310	11310	1	9	3
11311	11311	2	7	0
11312	11312	1	6	2
11313	11313	2	9	1
11314	11314	1	8	2
11315	11315	2	8	3
11316	11316	2	7	1
11317	11317	1	8	1
11318	11318	2	9	2
11319	11319	1	6	2
11320	11320	0	7	0
11321	11321	2	6	0
11322	11322	0	9	0
11323	11323	0	10	1
11324	11324	2	9	2
11325	11325	1	10	0
11326	11326	2	7	0
11327	11327	1	7	3
11328	11328	0	6	3
11329	11329	1	9	0
11330	11330	2	7	3
11331	11331	2	9	2
11332	11332	0	6	1
11333	11333	1	9	0
11334	11334	0	10	0
11335	11335	1	10	3
11336	11336	0	6	0
11337	11337	1	7	2
11338	11338	2	6	0
11339	11339	2	6	2
11340	11340	0	8	2
11341	11341	1	7	0
11342	11342	2	8	0
11343	11343	0	9	2
11344	11344	0	7	3
11345	11345	2	8	1
11346	11346	1	10	0
11347	11347	0	7	0
11348	11348	1	8	3
11349	11349	2	10	3
11350	11350	0	7	0
11351	11351	1	10	1
11352	11352	1	7	3
11353	11353	2	8	2
11354	11354	1	8	1
11355	11355	1	8	1
11356	11356	0	10	0
11357	11357	0	6	1
11358	11358	1	6	1
11359	11359	0	9	1
11360	11360	0	9	0
11361	11361	2	6	0
11362	11362	2	7	0
11363	11363	1	9	2
11364	11364	2	9	2
11365	11365	0	8	1
11366	11366	1	7	1
11367	11367	2	7	2
11368	11368	0	8	1
11369	11369	0	6	3
11370	11370	1	6	2
11371	11371	2	8	0
11372	11372	2	6	0
11373	11373	1	7	2
11374	11374	0	7	2
11375	11375	1	10	3
11376	11376	1	8	1
11377	11377	0	6	1
11378	11378	0	9	1
11379	11379	2	9	3
11380	11380	0	9	3
11381	11381	2	9	2
11382	11382	2	6	1
11383	11383	1	8	0
11384	11384	0	7	2
11385	11385	2	6	0
11386	11386	0	6	0
11387	11387	2	6	1
11388	11388	1	9	2
11389	11389	1	6	1
11390	11390	2	8	3
11391	11391	1	9	2
11392	11392	1	7	0
11393	11393	1	8	3
11394	11394	2	9	1
11395	11395	1	9	2
11396	11396	1	7	0
11397	11397	1	10	0
11398	11398	2	9	1
11399	11399	1	7	0
11400	11400	1	6	1
11401	11401	0	6	0
11402	11402	0	7	3
11403	11403	0	9	0
11404	11404	0	8	1
11405	11405	0	10	3
11406	11406	1	9	1
11407	11407	0	6	0
11408	11408	1	7	2
11409	11409	2	7	2
11410	11410	1	8	1
11411	11411	0	9	2
11412	11412	0	10	1
11413	11413	2	7	2
11414	11414	1	6	1
11415	11415	2	7	0
11416	11416	1	10	0
11417	11417	1	6	3
11418	11418	1	7	1
11419	11419	0	9	3
11420	11420	1	9	3
11421	11421	2	7	3
11422	11422	2	8	3
11423	11423	2	6	3
11424	11424	0	7	3
11425	11425	0	10	3
11426	11426	0	8	2
11427	11427	1	9	2
11428	11428	0	8	0
11429	11429	0	9	0
11430	11430	2	6	2
11431	11431	0	9	0
11432	11432	0	9	0
11433	11433	2	6	3
11434	11434	2	9	1
11435	11435	2	8	0
11436	11436	2	10	0
11437	11437	2	10	2
11438	11438	2	10	0
11439	11439	1	8	1
11440	11440	1	10	1
11441	11441	2	6	2
11442	11442	1	10	3
11443	11443	1	9	1
11444	11444	1	8	3
11445	11445	1	8	3
11446	11446	0	10	2
11447	11447	1	10	1
11448	11448	2	7	2
11449	11449	2	9	1
11450	11450	1	10	0
11451	11451	1	6	0
11452	11452	1	6	0
11453	11453	1	7	2
11454	11454	0	8	1
11455	11455	2	9	0
11456	11456	1	6	1
11457	11457	0	8	2
11458	11458	2	10	1
11459	11459	1	6	2
11460	11460	0	6	1
11461	11461	1	6	1
11462	11462	0	10	2
11463	11463	0	7	0
11464	11464	1	9	2
11465	11465	0	7	0
11466	11466	1	10	1
11467	11467	0	8	2
11468	11468	2	10	2
11469	11469	1	6	3
11470	11470	2	8	3
11471	11471	0	8	2
11472	11472	2	9	0
11473	11473	1	6	1
11474	11474	0	10	3
11475	11475	0	8	2
11476	11476	0	6	2
11477	11477	2	7	1
11478	11478	2	6	1
11479	11479	1	10	3
11480	11480	2	9	1
11481	11481	1	6	3
11482	11482	1	7	0
11483	11483	2	7	3
11484	11484	1	7	1
11485	11485	1	6	3
11486	11486	1	6	0
11487	11487	2	8	1
11488	11488	2	7	2
11489	11489	1	10	2
11490	11490	0	9	0
11491	11491	2	9	1
11492	11492	0	6	0
11493	11493	0	9	0
11494	11494	1	7	1
11495	11495	0	6	0
11496	11496	1	10	2
11497	11497	1	7	0
11498	11498	0	8	2
11499	11499	0	10	3
11500	11500	2	6	2
11501	11501	1	8	3
11502	11502	2	7	0
11503	11503	0	9	2
11504	11504	2	6	1
11505	11505	1	10	0
11506	11506	1	6	1
11507	11507	1	8	1
11508	11508	0	7	2
11509	11509	0	10	2
11510	11510	0	10	3
11511	11511	2	7	2
11512	11512	0	6	1
11513	11513	0	9	2
11514	11514	2	7	3
11515	11515	2	6	1
11516	11516	1	8	2
11517	11517	1	7	2
11518	11518	1	6	2
11519	11519	1	10	1
11520	11520	2	10	1
11521	11521	2	8	1
11522	11522	0	10	3
11523	11523	1	10	1
11524	11524	0	10	3
11525	11525	2	7	2
11526	11526	0	7	0
11527	11527	1	10	3
11528	11528	1	7	0
11529	11529	1	7	3
11530	11530	2	8	2
11531	11531	0	8	2
11532	11532	1	6	2
11533	11533	0	7	2
11534	11534	2	6	1
11535	11535	1	10	1
11536	11536	2	6	2
11537	11537	0	6	0
11538	11538	1	6	0
11539	11539	2	8	3
11540	11540	0	10	0
11541	11541	1	7	2
11542	11542	2	7	1
11543	11543	0	9	1
11544	11544	1	10	2
11545	11545	1	9	1
11546	11546	2	7	0
11547	11547	2	6	3
11548	11548	0	7	2
11549	11549	2	7	1
11550	11550	0	9	0
11551	11551	0	10	0
11552	11552	0	7	3
11553	11553	1	10	2
11554	11554	1	8	3
11555	11555	2	10	3
11556	11556	1	10	3
11557	11557	0	10	3
11558	11558	1	6	2
11559	11559	1	10	1
11560	11560	1	9	3
11561	11561	0	7	3
11562	11562	2	6	1
11563	11563	2	6	2
11564	11564	2	10	1
11565	11565	0	6	1
11566	11566	0	8	0
11567	11567	2	8	1
11568	11568	1	8	2
11569	11569	1	6	1
11570	11570	2	7	2
11571	11571	0	10	0
11572	11572	0	8	1
11573	11573	2	6	1
11574	11574	1	7	1
11575	11575	1	9	2
11576	11576	2	10	2
11577	11577	2	8	2
